id,vessel_id,lat,lon,speed,course,status,destination,eta,last_report_at,recorded_at,geom
6283,3,-7.19897,112.72991,0.0,311.2°,Under way,"Surabaya, Indonesia","ATA: May 04, 19:47 UTC",2026-05-05 05:39:00+07,2026-05-05 05:43:34.293131+07,0101000020E61000007FC16ED8B62E5C405D8AABCABECB1CC0
6291,3,-7.19897,112.7299,0.0,311.2°,Under way,"Surabaya, Indonesia","ATA: May 04, 19:47 UTC",2026-05-05 05:59:00+07,2026-05-05 06:04:44.112377+07,0101000020E61000006D567DAEB62E5C405D8AABCABECB1CC0
6296,3,-7.19897,112.72991,0.0,311.2°,Under way,"Surabaya, Indonesia","ATA: May 04, 19:47 UTC",2026-05-05 06:12:00+07,2026-05-05 06:15:50.072373+07,0101000020E61000007FC16ED8B62E5C405D8AABCABECB1CC0
6300,3,-7.19897,112.72993,0.0,311.2°,Under way,"Surabaya, Indonesia","ATA: May 04, 19:47 UTC",2026-05-05 06:22:00+07,2026-05-05 06:30:17.622063+07,0101000020E6100000A297512CB72E5C405D8AABCABECB1CC0
6304,3,-7.19897,112.72991,0.0,311.2°,Under way,"Surabaya, Indonesia","ATA: May 04, 19:47 UTC",2026-05-05 06:40:00+07,2026-05-05 06:43:34.86635+07,0101000020E61000007FC16ED8B62E5C405D8AABCABECB1CC0
6308,3,-7.19897,112.72991,0.0,311.2°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 06:53:00+07,2026-05-05 06:54:55.056093+07,0101000020E61000007FC16ED8B62E5C405D8AABCABECB1CC0
6310,3,-7.19897,112.72991,0.0,311.2°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 07:01:00+07,2026-05-05 07:05:18.246796+07,0101000020E61000007FC16ED8B62E5C405D8AABCABECB1CC0
6313,3,-7.19896,112.72992,0.0,311.2°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 07:12:00+07,2026-05-05 07:14:16.142552+07,0101000020E6100000912C6002B72E5C4040D9942BBCCB1CC0
6315,3,-7.19896,112.72992,0.0,311.2°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 07:20:00+07,2026-05-05 07:25:05.348706+07,0101000020E6100000912C6002B72E5C4040D9942BBCCB1CC0
6319,3,-7.19896,112.72992,0.0,311.2°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 07:31:00+07,2026-05-05 07:34:10.190521+07,0101000020E6100000912C6002B72E5C4040D9942BBCCB1CC0
6324,3,-7.19898,112.72993,0.0,311.2°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 08:03:00+07,2026-05-05 08:11:11.466542+07,0101000020E6100000A297512CB72E5C40793BC269C1CB1CC0
6329,3,-7.19896,112.72991,0.0,311.2°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 08:21:00+07,2026-05-05 08:23:32.568232+07,0101000020E61000007FC16ED8B62E5C4040D9942BBCCB1CC0
6331,3,-7.19897,112.72992,0.0,311.2°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 08:31:00+07,2026-05-05 08:34:55.178253+07,0101000020E6100000912C6002B72E5C405D8AABCABECB1CC0
6338,3,-7.19897,112.72993,0.0,311.2°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 08:52:00+07,2026-05-05 08:55:43.214807+07,0101000020E6100000A297512CB72E5C405D8AABCABECB1CC0
6341,3,-7.19897,112.72992,0.0,311.2°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 09:01:00+07,2026-05-05 09:05:19.403663+07,0101000020E6100000912C6002B72E5C405D8AABCABECB1CC0
6345,3,-7.19896,112.72991,0.0,311.2°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 09:13:00+07,2026-05-05 09:17:17.524266+07,0101000020E61000007FC16ED8B62E5C4040D9942BBCCB1CC0
6348,3,-7.19896,112.72992,0.0,311.2°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 09:20:00+07,2026-05-05 09:23:41.74703+07,0101000020E6100000912C6002B72E5C4040D9942BBCCB1CC0
6353,3,-7.19897,112.72992,0.0,311.2°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 09:31:00+07,2026-05-05 09:34:32.919212+07,0101000020E6100000912C6002B72E5C405D8AABCABECB1CC0
6355,3,-7.19897,112.72991,0.0,311.2°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 09:40:00+07,2026-05-05 09:44:23.791473+07,0101000020E61000007FC16ED8B62E5C405D8AABCABECB1CC0
6360,3,-7.20076,112.72531,4.7,259.2°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 09:51:00+07,2026-05-05 09:55:03.447369+07,0101000020E61000008D5DA27A6B2E5C403D61890794CD1CC0
6364,3,-7.19209,112.71218,11.4,291.9°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 10:00:00+07,2026-05-05 10:05:09.320724+07,0101000020E610000061376C5B942D5C40F88DAF3DB3C41CC0
6369,3,-7.1672,112.67716,12.2,323.8°,Under way,N/A,ETA: -,2026-05-05 10:13:00+07,2026-05-05 10:15:01.43977+07,0101000020E6100000338AE596562B5C4097900F7A36AB1CC0
6372,3,-7.13468,112.66145,12.3,337.7°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 10:24:00+07,2026-05-05 10:26:41.784711+07,0101000020E61000001C7C6132552A5C407DB3CD8DE9891CC0
6375,3,-7.11057,112.65746,12.2,359°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 10:31:00+07,2026-05-05 10:35:14.709823+07,0101000020E6100000679B1BD3132A5C40C5AC174339711CC0
6378,3,-7.06651,112.66009,12.2,10.6°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 10:44:00+07,2026-05-05 10:48:00.07428+07,0101000020E6100000AA9A20EA3E2A5C40876D8B321B441CC0
6382,3,-7.04187,112.66422,12.2,17.1°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 10:51:00+07,2026-05-05 10:55:51.075034+07,0101000020E610000058569A94822A5C40EDBB22F8DF2A1CC0
6386,3,-7.00525,112.68046,12.5,35.2°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 11:03:00+07,2026-05-05 11:04:13.448391+07,0101000020E61000001D8F19A88C2B5C404C37894160051CC0
6388,3,-6.97813,112.70039,9.9,35.9°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 11:13:00+07,2026-05-05 11:15:12.540503+07,0101000020E6100000821C9430D32C5C4028F224E99AE91BC0
6390,3,-6.93795,112.71781,5.5,15°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 11:30:00+07,2026-05-05 11:33:57.549058+07,0101000020E610000079AF5A99F02D5C40FF21FDF675C01BC0
6394,3,-6.9063,112.72907,12.6,22°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 11:41:00+07,2026-05-05 11:46:23.849667+07,0101000020E6100000A99F3715A92E5C408E75711B0DA01BC0
6398,3,-6.87312,112.7509,12.3,52.1°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 11:53:00+07,2026-05-05 11:54:06.450551+07,0101000020E610000040A4DFBE0E305C4020EF552B137E1BC0
6400,3,-6.85661,112.77806,12.4,62°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 12:02:00+07,2026-05-05 12:07:41.54661+07,0101000020E6100000D9942BBCCB315C40CCB4FD2B2B6D1BC0
6402,3,-6.84311,112.79627,12.4,54.9°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 12:09:00+07,2026-05-05 12:14:10.172074+07,0101000020E61000004D327216F6325C40E5B8533A585F1BC0
6406,3,-6.81655,112.83485,12.4,52.2°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 12:22:00+07,2026-05-05 12:24:06.100838+07,0101000020E610000033C4B12E6E355C40F931E6AE25441BC0
6408,3,-6.79535,112.86105,12.3,60.3°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 12:31:00+07,2026-05-05 12:33:51.102585+07,0101000020E6100000228E75711B375C40917EFB3A702E1BC0
6409,3,-6.77947,112.88522,12.4,65.2°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 12:40:00+07,2026-05-05 12:43:27.554638+07,0101000020E6100000F870C971A7385C403CDA38622D1E1BC0
6411,3,-6.76119,112.91179,12.4,43.3°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 12:49:00+07,2026-05-05 12:55:42.934705+07,0101000020E610000078B471C45A3A5C40412B3064750B1BC0
6414,3,-6.74046,112.94173,12.2,57°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 13:00:00+07,2026-05-05 13:03:58.933032+07,0101000020E610000060EAE74D453C5C4011FC6F253BF61AC0
6415,3,-6.72083,112.97368,12.4,59.1°,Under way,N/A,ETA: -,2026-05-05 13:11:00+07,2026-05-05 13:14:58.190069+07,0101000020E61000003C31EBC5503E5C4019E76F4221E21AC0
6416,3,-6.6999,112.99946,12.4,59.4°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 13:20:00+07,2026-05-05 13:24:04.515414+07,0101000020E6100000406A1327F73F5C40B1E1E995B2CC1AC0
6417,3,-6.67748,113.02704,12.4,57.3°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 13:31:00+07,2026-05-05 13:34:14.24321+07,0101000020E6100000C4EBFA05BB415C40BDC62E51BDB51AC0
6418,3,-6.65833,113.05353,12.5,52°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 13:40:00+07,2026-05-05 13:44:43.694728+07,0101000020E6100000B6D617096D435C4019E76F4221A21AC0
6421,3,-6.63888,113.08067,12.5,59.2°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 13:50:00+07,2026-05-05 13:55:29.387018+07,0101000020E61000002CF180B229455C402046088F368E1AC0
6422,3,-6.61926,113.10829,12.5,60.6°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 13:59:00+07,2026-05-05 14:03:40.643358+07,0101000020E6100000F71E2E39EE465C4043E21E4B1F7A1AC0
6425,3,-6.59623,113.14032,12.2,44.4°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 14:11:00+07,2026-05-05 14:13:10.10234+07,0101000020E610000062BEBC00FB485C408A93FB1D8A621AC0
6427,3,-6.57237,113.17551,12.5,57.4°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 14:23:00+07,2026-05-05 14:25:37.996132+07,0101000020E6100000BE874B8E3B4B5C4099D87C5C1B4A1AC0
6428,3,-6.5585,113.19446,12.6,45°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 14:30:00+07,2026-05-05 14:34:05.942272+07,0101000020E610000055185B08724C5C4096438B6CE73B1AC0
6431,3,-6.5292,113.23554,12.6,53.6°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 14:44:00+07,2026-05-05 14:50:43.533133+07,0101000020E610000097395D16134F5C403D2CD49AE61D1AC0
6433,3,-6.48863,113.29431,12.5,58.1°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 15:05:00+07,2026-05-05 15:06:37.69402+07,0101000020E6100000B0389CF9D5525C40BF60376C5BF419C0
6435,3,-6.4725,113.31463,12.5,55.1°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 15:12:00+07,2026-05-05 15:15:42.05546+07,0101000020E6100000CA15DEE522545C40A4703D0AD7E319C0
6438,3,-6.45569,113.33332,12.6,54.5°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 15:19:00+07,2026-05-05 15:25:49.428627+07,0101000020E610000093C6681D55555C40FB743C66A0D219C0
6440,3,-6.43264,113.36571,12.7,53.7°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 15:31:00+07,2026-05-05 15:36:05.720291+07,0101000020E61000007E74EACA67575C4009C4EBFA05BB19C0
6446,3,-6.34152,113.50775,12.4,51.4°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 16:19:00+07,2026-05-05 16:24:25.587401+07,0101000020E6100000D122DBF97E605C403DB83B6BB75D19C0
6448,3,-6.30693,113.54768,12.3,50.2°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 16:34:00+07,2026-05-05 16:37:19.171806+07,0101000020E6100000172B6A300D635C4027A5A0DB4B3A19C0
6449,3,-6.2953,113.56184,12.2,52°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 16:39:00+07,2026-05-05 16:44:16.408185+07,0101000020E61000006B65C22FF5635C4003098A1F632E19C0
6452,3,-6.27275,113.58991,12.2,51.5°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 16:50:00+07,2026-05-05 16:54:41.031879+07,0101000020E61000005665DF15C1655C409EEFA7C64B1719C0
6453,3,-6.25395,113.61628,12.2,50°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 16:59:00+07,2026-05-05 17:04:32.394077+07,0101000020E6100000734BAB2171675C40DC4603780B0419C0
6456,3,-6.22596,113.65745,12.3,63.7°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 17:14:00+07,2026-05-05 17:15:33.75895+07,0101000020E610000055302AA9136A5C400FD1E80E62E718C0
6458,3,-6.2126,113.67507,12.2,55.2°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 17:20:00+07,2026-05-05 17:24:52.624074+07,0101000020E6100000B020CD58346B5C40B6847CD0B3D918C0
6461,3,-6.19005,113.7046,12.2,52.4°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 17:31:00+07,2026-05-05 17:37:04.546794+07,0101000020E6100000BE30992A186D5C40516B9A779CC218C0
6464,3,-6.1697,113.73954,12.1,66.6°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 17:43:00+07,2026-05-05 17:46:48.065177+07,0101000020E61000005E85949F546F5C40598638D6C5AD18C0
6469,3,-6.14572,113.77215,12.1,50.8°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 17:55:00+07,2026-05-05 17:57:08.216679+07,0101000020E6100000CF66D5E76A715C40137EA99F379518C0
6473,3,-6.09934,113.83137,12.1,53.4°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 18:17:00+07,2026-05-05 18:25:29.248386+07,0101000020E61000000938842A35755C4012BD8C62B96518C0
6475,3,-6.08318,113.85326,12.2,52.8°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 18:25:00+07,2026-05-05 18:35:19.991655+07,0101000020E61000000ABFD4CF9B765C40A1B94E232D5518C0
6483,3,-6.05296,113.90246,12.2,56.8°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 18:42:00+07,2026-05-05 18:55:14.632597+07,0101000020E6100000AF7C96E7C1795C4011FC6F253B3618C0
6490,3,-5.98717,113.98241,12.2,52.1°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 19:13:00+07,2026-05-05 19:16:01.292317+07,0101000020E6100000DB5031CEDF7E5C40895E46B1DCF217C0
6500,3,-5.94241,114.04519,12.1,53.4°,Under way,N/A,ETA: -,2026-05-05 19:36:00+07,2026-05-05 19:43:38.217297+07,0101000020E6100000CD069964E4825C4085B1852007C517C0
6507,3,-5.87422,114.14579,12.1,55°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 20:12:00+07,2026-05-05 20:15:38.269876+07,0101000020E61000005E85949F54895C4057091687337F17C0
6510,3,-5.82026,114.22234,12.0,54.6°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 20:40:00+07,2026-05-05 20:46:22.163069+07,0101000020E6100000EE258DD13A8E5C402BDEC83CF24717C0
6514,3,-5.70802,114.39276,11.8,51.6°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 21:42:00+07,2026-05-05 21:46:51.510273+07,0101000020E610000053CBD6FA22995C40DBA7E33103D516C0
6522,3,-5.60535,114.51786,12.1,56.6°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 22:31:00+07,2026-05-05 22:35:09.530849+07,0101000020E610000005FA449E24A15C40CE88D2DEE06B16C0
6530,3,-5.52921,114.63285,11.9,66.2°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 23:12:00+07,2026-05-05 23:14:20.739297+07,0101000020E61000008351499D80A85C4059DDEA39E91D16C0
6534,3,-5.49631,114.6844,12.0,56.8°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-05 23:30:00+07,2026-05-05 23:39:22.631876+07,0101000020E61000007958A835CDAB5C4007B64AB038FC15C0
6604,3,-4.09563,116.30406,12.3,37.4°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 10:02:00+07,2026-05-06 10:04:47.437676+07,0101000020E6100000650113B875135D40E010AAD4EC6110C0
6616,3,-3.74037,116.42037,12.9,9°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 11:51:00+07,2026-05-06 11:54:00.662799+07,0101000020E61000000D8E9257E71A5D402384471B47EC0DC0
6619,3,-3.67822,116.42907,12.9,9°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 12:08:00+07,2026-05-06 12:10:09.114265+07,0101000020E6100000766C04E2751B5D40E9F17B9BFE6C0DC0
6623,3,-3.62765,116.43714,13.0,7.4°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 12:22:00+07,2026-05-06 12:23:23.913154+07,0101000020E610000080F10C1AFA1B5D40DAACFA5C6D050DC0
6624,3,-3.61589,116.43961,13.0,11.9°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 12:25:00+07,2026-05-06 12:36:05.057758+07,0101000020E6100000A73FFB91221C5D40AF777FBC57ED0CC0
6628,3,-3.56028,116.44887,13.0,11°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 12:41:00+07,2026-05-06 12:44:05.010251+07,0101000020E6100000F4893C49BA1C5D40B3D2A414747B0CC0
6633,3,-3.48843,116.45734,13.1,3°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 13:01:00+07,2026-05-06 13:08:02.692501+07,0101000020E6100000C5C9FD0E451D5D400E15E3FC4DE80BC0
6640,3,-3.38207,116.47637,13.3,13.4°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 13:30:00+07,2026-05-06 13:34:30.675131+07,0101000020E6100000EAB298D87C1E5D40034356B77A0E0BC0
6643,3,-3.34212,116.48399,13.6,8.9°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 13:41:00+07,2026-05-06 13:43:36.907782+07,0101000020E6100000D46531B1F91E5D40CD751A69A9BC0AC0
6646,3,-3.29845,116.49671,13.5,19.5°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 13:53:00+07,2026-05-06 13:54:57.798536+07,0101000020E61000002766BD18CA1F5D40FAEDEBC039630AC0
6647,3,-3.26005,116.51125,13.5,25.9°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 14:04:00+07,2026-05-06 14:06:57.26285+07,0101000020E61000001F85EB51B8205D4031992A1895140AC0
6652,3,-3.21988,116.5226,13.7,14.9°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 14:15:00+07,2026-05-06 14:17:56.668509+07,0101000020E6100000EF38454772215D40185B087250C209C0
6654,3,-3.1903,116.527,13.6,15.8°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 14:23:00+07,2026-05-06 14:28:16.324287+07,0101000020E61000007D3F355EBA215D402F6EA301BC8509C0
6661,3,-3.12062,116.54392,13.4,15.1°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 14:42:00+07,2026-05-06 14:46:22.318491+07,0101000020E6100000FBE8D495CF225D40BBF2599E07F708C0
6663,3,-3.07364,116.55345,13.6,7.8°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 14:54:00+07,2026-05-06 14:56:51.643199+07,0101000020E6100000287E8CB96B235D40666B7D91D09608C0
6666,3,-3.02863,116.56179,13.4,10.6°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 15:06:00+07,2026-05-06 16:49:30.93346+07,0101000020E6100000124E0B5EF4235D40D1798D5DA23A08C0
6725,3,-1.72936,116.84273,13.7,13.3°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 20:51:00+07,2026-05-06 20:55:05.813293+07,0101000020E6100000EB56CF49EF355D40412B306475ABFBBF
6729,3,-1.69098,116.85264,13.6,14.6°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 21:01:00+07,2026-05-06 21:04:14.856079+07,0101000020E6100000BBD05CA791365D40910A630B410EFBBF
6732,3,-1.64352,116.86598,13.7,17.1°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 21:14:00+07,2026-05-06 21:16:19.919137+07,0101000020E61000005DBF60376C375D409626A5A0DB4BFABF
6734,3,-1.61629,116.87207,13.7,14.7°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 21:22:00+07,2026-05-06 21:25:45.172722+07,0101000020E6100000A774B0FECF375D4023A12DE752DCF9BF
6736,3,-1.57721,116.88448,13.7,13.1°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 21:32:00+07,2026-05-06 21:37:20.393527+07,0101000020E6100000D47D00529B385D405CC98E8D403CF9BF
6738,3,-1.54321,116.89279,13.7,43.6°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 21:41:00+07,2026-05-06 21:44:46.229115+07,0101000020E6100000890CAB7823395D4037C30DF8FCB0F8BF
6743,3,-1.48419,116.95328,14.3,29.3°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 22:03:00+07,2026-05-06 22:05:02.098987+07,0101000020E610000094FB1D8A023D5D40C8CD70033EBFF7BF
6744,3,-1.45764,116.97564,14.3,40.3°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 22:12:00+07,2026-05-06 22:15:32.863952+07,0101000020E6100000D82AC1E2703E5D408A7615527E52F7BF
6747,3,-1.43238,116.99521,14.0,32.4°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 22:20:00+07,2026-05-06 22:23:24.156978+07,0101000020E6100000BDA94885B13F5D40971C774A07EBF6BF
6750,3,-1.40109,116.98035,12.9,319.3°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 22:31:00+07,2026-05-06 22:34:30.178335+07,0101000020E61000008D28ED0DBE3E5D40D00A0C59DD6AF6BF
6754,3,-1.37656,116.95937,12.9,319.1°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 22:40:00+07,2026-05-06 22:43:54.136396+07,0101000020E6100000DEB06D51663D5D404AB54FC76306F6BF
6758,3,-1.32973,116.87329,11.5,273°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 23:10:00+07,2026-05-06 23:13:46.97583+07,0101000020E6100000207BBDFBE3375D404A29E8F69246F5BF
6761,3,-1.32776,116.83252,12.2,278.7°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 23:22:00+07,2026-05-06 23:24:28.594656+07,0101000020E61000000551F70148355D40CAFD0E45813EF5BF
6763,3,-1.31207,116.81575,12.2,319.6°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 23:29:00+07,2026-05-06 23:33:32.247885+07,0101000020E610000091ED7C3F35345D40E700C11C3DFEF4BF
6766,3,-1.27998,116.80198,7.7,355°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 23:40:00+07,2026-05-06 23:44:54.350727+07,0101000020E6100000F302ECA353335D40978BF84ECC7AF4BF
6773,3,-1.27101,116.80465,2.2,72.3°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-06 23:51:00+07,2026-05-06 23:53:28.038656+07,0101000020E61000007DAEB6627F335D402E39EE940E56F4BF
6777,3,-1.27108,116.80612,0.0,127.9°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-07 00:02:00+07,2026-05-07 00:06:03.765587+07,0101000020E6100000B329577897335D404A9869FB5756F4BF
6781,3,-1.27108,116.80612,0.0,127.9°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-07 00:11:00+07,2026-05-07 00:14:04.637015+07,0101000020E6100000B329577897335D404A9869FB5756F4BF
6785,3,-1.27107,116.80612,0.0,127.9°,Under way,"Surabaya, Indonesia","ETA: May 06, 23:00",2026-05-07 00:22:00+07,2026-05-07 00:24:29.284663+07,0101000020E6100000B329577897335D40D8D30E7F4D56F4BF
6788,3,-1.27108,116.80613,0.0,127.9°,Under way,"Balikpapan, Indonesia","ETA: May 06, 23:00",2026-05-07 00:33:00+07,2026-05-07 00:35:10.649206+07,0101000020E6100000C49448A297335D404A9869FB5756F4BF
6791,3,-1.27107,116.80612,0.0,127.9°,Under way,"Balikpapan, Indonesia","ETA: May 06, 23:00",2026-05-07 00:41:00+07,2026-05-07 00:45:33.271537+07,0101000020E6100000B329577897335D40D8D30E7F4D56F4BF
6794,3,-1.27108,116.80611,0.0,127.9°,Under way,"Balikpapan, Indonesia","ETA: May 06, 23:00",2026-05-07 00:52:00+07,2026-05-07 00:55:05.482742+07,0101000020E6100000A1BE654E97335D404A9869FB5756F4BF
6797,3,-1.27108,116.80612,0.0,127.9°,Under way,"Balikpapan, Indonesia","ETA: May 06, 23:00",2026-05-07 00:59:00+07,2026-05-07 01:04:22.18462+07,0101000020E6100000B329577897335D404A9869FB5756F4BF
6801,3,-1.27108,116.80612,0.0,127.9°,Under way,"Balikpapan, Indonesia","ETA: May 06, 23:00",2026-05-07 01:10:00+07,2026-05-07 01:14:54.452089+07,0101000020E6100000B329577897335D404A9869FB5756F4BF
6804,3,-1.2711,116.80609,0.0,127.9°,Under way,"Balikpapan, Indonesia","ETA: May 06, 23:00",2026-05-07 01:22:00+07,2026-05-07 01:24:10.22463+07,0101000020E61000007DE882FA96335D402D211FF46C56F4BF
6807,3,-1.27108,116.8061,0.0,127.9°,Under way,"Balikpapan, Indonesia","ETA: May 06, 23:00",2026-05-07 01:31:00+07,2026-05-07 01:33:44.889822+07,0101000020E61000008F53742497335D404A9869FB5756F4BF
6810,3,-1.27109,116.80611,0.0,127.9°,Under way,"Balikpapan, Indonesia","ETA: May 06, 23:00",2026-05-07 01:41:00+07,2026-05-07 01:44:08.63397+07,0101000020E6100000A1BE654E97335D40BC5CC4776256F4BF
6813,3,-1.27108,116.80611,0.0,127.9°,Under way,"Balikpapan, Indonesia","ETA: May 06, 23:00",2026-05-07 01:50:00+07,2026-05-07 01:55:18.518586+07,0101000020E6100000A1BE654E97335D404A9869FB5756F4BF
6816,3,-1.27108,116.80612,0.0,127.9°,Under way,"Balikpapan, Indonesia","ETA: May 06, 23:00",2026-05-07 02:03:00+07,2026-05-07 02:05:26.994024+07,0101000020E6100000B329577897335D404A9869FB5756F4BF
